month,day,year,stddev1q,edx1q,stddev2q,edx2q,stddev3q,edx3q,stddev4q,edx4q,stddev5q,edx5q
10,23,1997,0.40324924,0.43483324,0.58712819,0.652424,0.72521398,0.80637998,0.84724244,0.95287118,0.99530075,1.0841169
10,24,1997,0.40220919,0.43251866,0.58274727,0.64867939,0.73802638,0.82049772,0.86222573,0.96803779,1.0034559,1.0926063
10,27,1997,0.48298446,0.527571,0.65577547,0.72316516,0.79647287,0.88413512,0.91689451,1.0275958,1.0911116,1.1808677
10,28,1997,0.47736595,0.52182746,0.66553625,0.73473863,0.79584557,0.88476733,0.94432001,1.0555409,1.1157449,1.2082107
10,29,1997,0.43844402,0.47818463,0.63202726,0.69902472,0.7638264,0.85003495,0.92256344,1.0330771,1.0852764,1.1719916
10,30,1997,0.46593417,0.5094253,0.65484596,0.72208868,0.79019282,0.87726448,0.93392189,1.0440626,1.0925749,1.1775153
10,31,1997,0.45377459,0.49533019,0.64329097,0.71026811,0.78064372,0.86753465,0.92552397,1.0357025,1.0810735,1.1655032
11,3,1997,0.41865238,0.45971928,0.62027817,0.68709625,0.75946655,0.84607647,0.91257866,1.0227395,1.0650909,1.1506004
11,4,1997,0.40954833,0.4503673,0.60066466,0.66836196,0.74189515,0.82767212,0.90102001,1.0112541,1.0544157,1.1398731
11,5,1997,0.3924799,0.43386834,0.5795926,0.64709626,0.72093904,0.80637386,0.88336435,0.9890358,1.0490479,1.1345255
11,6,1997,0.39638825,0.43788674,0.5716256,0.63772759,0.72307732,0.80895757,0.86532597,0.96886155,0.98316229,1.1198558
11,7,1997,0.41541307,0.45738771,0.58602712,0.65358758,0.73861706,0.82435642,0.87197122,0.97565963,0.98255577,1.120563
11,10,1997,0.42213477,0.46309914,0.58996537,0.65667941,0.74231675,0.82935281,0.86923855,0.97429757,0.9811036,1.1191751
11,11,1997,0.42213477,0.46309914,0.58996537,0.65667941,0.74231675,0.82935281,0.86923855,0.97429757,0.9811036,1.1191751
11,12,1997,0.42213477,0.46309914,0.59028538,0.65700247,0.73794138,0.82387583,0.88343895,0.98787326,0.99327255,1.1311132
11,13,1997,0.43218429,0.47370709,0.61308592,0.68258084,0.76555876,0.85118104,0.90621028,1.020025,1.0081668,1.1492362
11,14,1997,0.44549568,0.48744279,0.62458204,0.69510265,0.77075226,0.85704244,0.91358632,1.0273883,1.0123324,1.1533519
11,17,1997,0.41966063,0.46085648,0.61363488,0.68288308,0.76912876,0.85539021,0.91358632,1.0273883,1.0123324,1.1533519
11,18,1997,0.39913489,0.43606818,0.60500161,0.67418266,0.75309735,0.83905002,0.89524107,1.0064265,1.0008037,1.1372472
11,19,1997,0.3754758,0.41155919,0.58430498,0.64905881,0.73827174,0.82379426,0.88777654,0.99881841,0.99658867,1.1305199
11,20,1997,0.34595502,0.37442784,0.5517951,0.61527877,0.71140108,0.79422295,0.86696118,0.97674843,0.9725328,1.105921
11,21,1997,0.37065195,0.40256968,0.55664395,0.62004374,0.71652671,0.80149505,0.85992266,0.97246424,0.96959735,1.1012579
11,24,1997,0.35054754,0.37908968,0.5503353,0.61540689,0.70947396,0.79587159,0.84784084,0.95781269,0.9648738,1.0973987
11,25,1997,0.34786175,0.37627548,0.54784336,0.6128208,0.70178594,0.78796896,0.84668017,0.95663038,0.96524979,1.0989446
11,26,1997,0.33676252,0.36481107,0.53420088,0.59911159,0.68436037,0.77044412,0.83206212,0.94308496,0.9648738,1.0973987
11,28,1997,0.32421084,0.34860787,0.52542972,0.58650891,0.68595278,0.77397268,0.83406773,0.94518676,0.95650645,1.0888876
12,1,1997,0.3284979,0.35324893,0.52383529,0.58617247,0.68707773,0.77397268,0.83406773,0.94518676,0.95588059,1.0896287
12,2,1997,0.31620188,0.34095652,0.52180322,0.58411748,0.68594964,0.77282031,0.83406773,0.94518676,0.95588059,1.0896287
12,3,1997,0.32622531,0.35067922,0.51165658,0.57003297,0.66595392,0.74416794,0.83048195,0.94043386,0.93912456,1.0715711
12,4,1997,0.31779779,0.34258152,0.50881987,0.567109,0.66994249,0.74871114,0.82279856,0.93261919,0.93386285,1.0673876
12,5,1997,0.33426127,0.36088351,0.51546535,0.57478833,0.67956708,0.75835125,0.82236612,0.93117544,0.94671414,1.0793022
12,8,1997,0.32479034,0.34635103,0.51349774,0.5745055,0.67900139,0.75777213,0.82931895,0.93709092,0.93670313,1.0739554
12,9,1997,0.32173194,0.34306787,0.51470594,0.57428227,0.67046537,0.74814073,0.81552229,0.92469457,0.92701384,1.0629653
12,10,1997,0.31095498,0.33677661,0.50761649,0.56671924,0.66356105,0.74037164,0.80230225,0.90871864,0.93052637,1.061573
12,11,1997,0.3114507,0.33467139,0.5069573,0.56013168,0.65878511,0.73180632,0.8046852,0.91032794,0.92535368,1.0576564
12,12,1997,0.30956608,0.33266681,0.50364349,0.55779747,0.65647506,0.72796277,0.80094406,0.90540919,0.90880441,1.0394503
12,15,1997,0.28364768,0.30036658,0.50188705,0.55617339,0.65314511,0.72575585,0.80036445,0.90190555,0.91502676,1.0434858
12,16,1997,0.25913371,0.27702864,0.46922264,0.51657554,0.63669949,0.70619025,0.78123562,0.88375524,0.892902,1.0215026
12,17,1997,0.24336953,0.2511793,0.46958446,0.51814393,0.63492404,0.70793557,0.78355648,0.88658884,0.89957275,1.0283204
12,18,1997,0.25551666,0.26061095,0.46755431,0.51696961,0.63881996,0.71003856,0.78643966,0.88748987,0.89569748,1.0242251
12,19,1997,0.25882543,0.27539687,0.4842234,0.53349,0.65396862,0.72951807,0.79244281,0.89277689,0.91022342,1.0394503
12,22,1997,0.25939693,0.2759144,0.47561069,0.52778085,0.64579132,0.72104675,0.79110779,0.89174495,0.90193946,1.0303508
12,23,1997,0.25953776,0.27601638,0.4796258,0.52775256,0.64683423,0.7231812,0.79320851,0.89419461,0.90679324,1.0351871
12,24,1997,0.25934592,0.27125739,0.47565128,0.52364097,0.64671766,0.72300605,0.79320851,0.89419461,0.90679324,1.0351871
12,26,1997,0.25754785,0.26927889,0.47565128,0.52364097,0.64579132,0.72104675,0.78771483,0.88789421,0.90679324,1.0351871
12,29,1997,0.25754785,0.26927889,0.47897528,0.52708555,0.6486476,0.72497048,0.79312807,0.89343508,0.90747686,1.0344802
12,30,1997,0.25301437,0.25782239,0.47417654,0.52277836,0.65153935,0.72937766,0.79537668,0.89670169,0.91672603,1.0454213
12,31,1997,0.2437789,0.2409733,0.47143205,0.52382838,0.64654935,0.72252842,0.79983313,0.8986813,0.90751681,1.0358887
1,2,1998,0.4640219,0.51301958,0.64278972,0.71341761,0.79360638,0.89482056,0.90553185,1.0343354,0.89552711,1.0837461
1,5,1998,0.46930001,0.51418291,0.65231739,0.72355981,0.8166844,0.91637266,0.92062303,1.0439764,1.0177529,1.1651773
1,6,1998,0.47313478,0.51918502,0.6462227,0.71090988,0.83526255,0.93857715,0.93733713,1.0641109,1.024165,1.1760798
1,7,1998,0.4758931,0.51972136,0.6429574,0.7077374,0.83028405,0.93484166,0.94270278,1.069294,1.0301287,1.1883625
1,8,1998,0.48792377,0.53393104,0.66169857,0.72611235,0.84309588,0.94455023,0.94240438,1.0652545,1.0972851,1.2147105
1,9,1998,0.52106624,0.57173469,0.71871148,0.78800716,0.86865701,0.96238514,1.0021728,1.1240773,1.1307355,1.2489846
1,12,1998,0.52463805,0.57729632,0.73322795,0.80237898,0.8802402,0.97451733,1.0023821,1.1262023,1.1391358,1.2653975
1,13,1998,0.48915388,0.53653904,0.70039796,0.76875517,0.85398172,0.94465113,0.98939839,1.1126789,1.1109622,1.2333078
1,14,1998,0.48565672,0.5329668,0.69968262,0.77162981,0.84121396,0.93124203,0.98067964,1.104037,1.1074643,1.2299704
1,15,1998,0.47413771,0.52145019,0.67465084,0.74184891,0.82636955,0.91676797,0.96667916,1.0878658,1.1018807,1.223034
1,16,1998,0.45492354,0.50252774,0.65836459,0.72650574,0.80975392,0.90253461,0.94476116,1.0660409,1.0843516,1.2023041
1,20,1998,0.44723853,0.49346528,0.6511085,0.71477397,0.80324477,0.89320538,0.93067824,1.05176,1.0674266,1.1855341
1,21,1998,0.46548621,0.51131515,0.66488327,0.73145776,0.8166057,0.90684225,0.9466358,1.0677837,1.079342,1.2016566
1,22,1998,0.4852838,0.53118599,0.6859611,0.75461435,0.83099106,0.92287361,0.92811313,1.0465224,1.0688996,1.1837824
1,23,1998,0.48181266,0.52791145,0.67809444,0.74491137,0.82488382,0.91618584,0.94941865,1.0690121,1.0840953,1.2104202
1,26,1998,0.47214419,0.51800467,0.66836068,0.73336328,0.81642065,0.90739735,0.94087482,1.0603032,1.0696771,1.1882906
1,27,1998,0.45749654,0.5031023,0.65038492,0.71665465,0.8091795,0.9000738,0.93632552,1.0608769,1.0712078,1.1963846
1,28,1998,0.42422245,0.4686202,0.61579187,0.6807503,0.78087871,0.87152695,0.90438775,1.0259181,1.0533943,1.1742544
1,29,1998,0.41827474,0.46250199,0.62550579,0.68757987,0.78238943,0.86816644,0.90225865,1.0176854,1.0422008,1.1642395
1,30,1998,0.40289594,0.44546763,0.59710326,0.6564728,0.74173818,0.82463646,0.86563359,0.9814983,1.0235118,1.141498
2,2,1998,0.38793089,0.42133196,0.59030322,0.65035994,0.74136536,0.82415001,0.88187115,0.99623604,1.0130762,1.1285613
2,3,1998,0.38334687,0.41654997,0.57995015,0.63805654,0.74242658,0.82295333,0.87411402,0.98561067,1.0194951,1.1226133
2,4,1998,0.37617656,0.40806401,0.58179687,0.63988511,0.73849377,0.82006362,0.86761939,0.97994404,1.010247,1.1119769
2,5,1998,0.37276603,0.40441541,0.57987138,0.63841841,0.73682738,0.81736417,0.86947463,0.98099423,1.0130565,1.1162786
2,6,1998,0.35189358,0.38248116,0.5633855,0.6217002,0.72626157,0.80571705,0.85931805,0.97156435,1.0080458,1.1124125
2,9,1998,0.34742736,0.37791814,0.55214901,0.61052622,0.71084351,0.78850151,0.84388868,0.95355814,0.98554735,1.0895413
2,10,1998,0.34742736,0.37791814,0.53935167,0.59220727,0.70554837,0.78312928,0.83195435,0.94177273,0.98300741,1.0869552
2,11,1998,0.33167278,0.35912372,0.52973577,0.58213893,0.70735219,0.78478755,0.83374608,0.9434045,0.98011404,1.0835349
2,12,1998,0.33542038,0.36298012,0.53579527,0.58824845,0.70438382,0.78122077,0.83374608,0.9434045,0.98011404,1.0835349
2,13,1998,0.33150807,0.35888751,0.53654504,0.58918281,0.69575479,0.77205492,0.83595665,0.94511367,0.98558726,1.0869825
2,17,1998,0.34015042,0.37035633,0.53748629,0.58951117,0.69356866,0.76895469,0.83513586,0.94525659,0.97524622,1.0750569
2,18,1998,0.32942291,0.35673595,0.5348918,0.58705035,0.69779173,0.77270627,0.84074588,0.95106661,0.97944886,1.0796025
2,19,1998,0.32262206,0.34974308,0.53291063,0.58473714,0.69630923,0.77272664,0.84187538,0.95222779,0.98628036,1.0865582
2,20,1998,0.32404758,0.35122077,0.53257581,0.58452584,0.69589909,0.77249746,0.84199211,0.95131769,0.98462236,1.0849353
2,23,1998,0.3154266,0.34156539,0.53582671,0.58754418,0.69855016,0.77377729,0.84282326,0.94263475,0.9898729,1.0861466
2,24,1998,0.30246318,0.3286445,0.51511198,0.56800464,0.68667894,0.76563109,0.81109076,0.9123309,0.98495013,1.0797604
2,25,1998,0.29783049,0.32339644,0.51070214,0.5634085,0.6767615,0.75357868,0.80932406,0.90854831,0.97132397,1.0669123
2,26,1998,0.27817073,0.29997664,0.45704538,0.49833331,0.62917523,0.69968971,0.76898325,0.86392043,0.94145904,1.0371971
2,27,1998,0.27858033,0.30039852,0.46464743,0.50764508,0.63123211,0.70047133,0.77077076,0.86392043,0.93988175,1.0344945
3,2,1998,0.28088219,0.30284914,0.47010559,0.51349471,0.63840343,0.70917199,0.78261346,0.87661677,0.95385189,1.049863
3,3,1998,0.28011917,0.30205822,0.47986566,0.52435021,0.64476941,0.71510001,0.78926168,0.88398877,0.96231159,1.0584114
3,4,1998,0.28088219,0.30284914,0.47950234,0.52787538,0.64618566,0.72030061,0.77970123,0.87433398,0.96231159,1.0584114
3,5,1998,0.28155436,0.30352081,0.47781196,0.5261398,0.64756018,0.72168633,0.77970123,0.87433398,0.96231159,1.0635249
3,6,1998,0.25614079,0.27645991,0.44987371,0.49550151,0.61975809,0.69255565,0.75888527,0.84918029,0.93795313,1.0382663
3,9,1998,0.25139626,0.27152958,0.44639263,0.49145993,0.61212706,0.68411634,0.75087508,0.84075059,0.92610132,1.0168501
3,10,1998,0.25139626,0.27152958,0.43840968,0.48565325,0.61123291,0.68196857,0.7523962,0.84402173,0.92339792,1.0140489
3,11,1998,0.24636861,0.26606959,0.44274603,0.48618689,0.61297183,0.68365612,0.74721161,0.838786,0.92372337,1.0144634
3,12,1998,0.24558794,0.26525127,0.42904167,0.46827334,0.61136052,0.67833854,0.74716609,0.83983366,0.92036233,1.011003
3,13,1998,0.24625142,0.26591172,0.42337653,0.4626309,0.60156316,0.66773272,0.73705981,0.82982651,0.91778352,1.007113
3,16,1998,0.23428966,0.25229206,0.42633604,0.4655152,0.59223621,0.65944854,0.7219528,0.80888913,0.89108246,0.98206976
3,17,1998,0.22673569,0.24427636,0.40472565,0.44386912,0.58982879,0.65294693,0.71531656,0.80228828,0.87318465,0.96366966
3,18,1998,0.2172213,0.23059816,0.40858872,0.45008781,0.58982879,0.65294693,0.71661919,0.80360267,0.87209268,0.96250077
3,19,1998,0.22367398,0.23732859,0.39894434,0.43970336,0.58608049,0.65037748,0.7147831,0.80383547,0.87187138,0.96292076
3,20,1998,0.21372891,0.22680148,0.39894434,0.43970336,0.57531749,0.63940879,0.70487229,0.79387099,0.8700625,0.96000908
3,23,1998,0.21178414,0.22468749,0.39894434,0.43970336,0.57566725,0.63841769,0.70584268,0.79387099,0.8700625,0.96000908
3,24,1998,0.21696772,0.23013059,0.39903231,0.44200155,0.56493623,0.62649094,0.70092697,0.78901985,0.8675611,0.95848345
3,25,1998,0.20741563,0.21441953,0.40303808,0.44767167,0.57883018,0.64087964,0.70584617,0.79555466,0.88028091,0.97213331
3,26,1998,0.21845406,0.2246049,0.40378833,0.44529375,0.5769636,0.63964952,0.71749861,0.80676443,0.87227581,0.9585765
3,27,1998,0.22689488,0.2332195,0.41828525,0.46020453,0.58936313,0.65294614,0.72410256,0.81300901,0.89112143,0.97380854
3,30,1998,0.22246198,0.22910389,0.43243019,0.47662283,0.59192953,0.65686921,0.72549076,0.81459091,0.8935145,0.97613012
3,31,1998,0.22337577,0.23019904,0.43006161,0.47297864,0.5939211,0.65740332,0.71903508,0.80765113,0.88118816,0.96599789
4,1,1998,0.42852145,0.47139919,0.58786372,0.65188869,0.71591608,0.80404606,0.88245244,0.96584183,0.99294496,1.1166784
4,2,1998,0.43537912,0.4808535,0.58537905,0.65474745,0.70745652,0.79492598,0.86619192,0.94980489,0.94301918,1.0566768
4,3,1998,0.41293469,0.45466731,0.58935586,0.65572142,0.70792523,0.79408977,0.85236891,0.93491586,0.9263744,1.0425224
4,6,1998,0.3849048,0.41456799,0.56769649,0.63273323,0.6988652,0.7844132,0.83861859,0.92071032,0.91740026,1.0318772
4,7,1998,0.36840188,0.39739559,0.55445688,0.61355027,0.6856316,0.77129443,0.82567393,0.90757184,0.90935673,1.0026682
4,8,1998,0.36842662,0.39754772,0.55393135,0.6140102,0.68628165,0.77197881,0.82464449,0.90645481,0.91082228,1.0041267
4,9,1998,0.36066505,0.38957834,0.5525545,0.61094629,0.67960134,0.76395973,0.81472083,0.89764189,0.9068642,0.99562001
4,13,1998,0.38511621,0.41794293,0.56205169,0.62573992,0.69461951,0.78519002,0.82431954,0.89721247,0.93122027,1.0194529
4,14,1998,0.37995935,0.41253666,0.56065022,0.62425099,0.69714014,0.78655108,0.82808851,0.90407505,0.93401227,1.0219957
4,15,1998,0.37811281,0.40736453,0.56588731,0.62811211,0.68980943,0.77985844,0.82958251,0.90575122,0.93730012,1.0241672
4,16,1998,0.37346953,0.40048853,0.5680352,0.62885908,0.69919297,0.78911971,0.81853877,0.89439429,0.92142916,1.0076724
4,17,1998,0.36876038,0.39582335,0.5583922,0.61902414,0.69043778,0.78034012,0.81853877,0.89439429,0.95945539,1.0425747
4,20,1998,0.37593118,0.40346862,0.54707418,0.60899471,0.68645746,0.77572384,0.82128423,0.89715095,0.95559362,1.0384923
4,21,1998,0.37829105,0.40574775,0.55119656,0.61478973,0.68768337,0.77833368,0.82217557,0.89912192,0.9577167,1.0388834
4,22,1998,0.37829105,0.40574775,0.55321868,0.61681141,0.68768337,0.77833368,0.82217557,0.89912192,0.9577167,1.0388834
4,23,1998,0.38283891,0.41394473,0.55830193,0.62200479,0.68836384,0.77907694,0.82129952,0.89912192,0.96018433,1.0413859
4,24,1998,0.38714936,0.41942789,0.56038768,0.6241052,0.68976125,0.78044844,0.82129952,0.89912192,0.96208041,1.0443017
4,27,1998,0.41770219,0.45454945,0.60897272,0.67545175,0.73985721,0.83376914,0.88765916,0.96362157,1.0175416,1.1029031
4,28,1998,0.41131687,0.44788804,0.60278335,0.66913896,0.72964968,0.82355266,0.87049269,0.9461074,1.0062094,1.0913038
4,29,1998,0.41131687,0.44788804,0.60466509,0.66996297,0.72964968,0.82355266,0.86841844,0.94455106,1.0062094,1.0913038
4,30,1998,0.36861712,0.39524386,0.55769816,0.61876839,0.68533599,0.77597044,0.81034852,0.88343259,0.95716868,1.0407411
5,1,1998,0.3617722,0.38807717,0.54084902,0.60110835,0.66799716,0.75806866,0.80415466,0.87707184,0.95736731,1.0421586
5,4,1998,0.35993776,0.38615061,0.53742014,0.59662244,0.66669358,0.75680536,0.80415466,0.87707184,0.95541991,1.0394402
5,5,1998,0.3609445,0.38724451,0.52757657,0.58285249,0.66445776,0.75386397,0.8069321,0.88047281,0.96537307,1.0496765
5,6,1998,0.35508193,0.38406307,0.52202143,0.57220584,0.65946847,0.74952041,0.79414849,0.86979305,0.95855436,1.0448121
5,7,1998,0.3597351,0.38563533,0.53160963,0.58935527,0.66550594,0.75432286,0.79603056,0.87181023,0.9372797,1.0222782
5,8,1998,0.34595463,0.37146727,0.51551299,0.57397426,0.64737762,0.73493663,0.78672226,0.86045848,0.93214441,1.01686
5,11,1998,0.34851616,0.37428232,0.51761961,0.5769881,0.65117994,0.73899086,0.7957049,0.86983819,0.94188374,1.0247467
5,12,1998,0.33881819,0.36394618,0.51314345,0.57085318,0.64034457,0.72833912,0.791229,0.86719954,0.93142124,1.0143863
5,13,1998,0.3442807,0.36964216,0.51036094,0.56486012,0.63791456,0.72592007,0.781473,0.85704016,0.92138934,1.0033841
5,14,1998,0.33599087,0.36107607,0.4972386,0.55473888,0.63342295,0.72080864,0.7834387,0.85434095,0.92085871,1.0056146
5,15,1998,0.33599087,0.36107607,0.49593825,0.55224964,0.63144647,0.71887438,0.77703018,0.84774427,0.91801433,1.0056146
5,18,1998,0.33118667,0.35599218,0.48715381,0.53547343,0.61349409,0.7004311,0.75478056,0.82980099,0.90630636,0.99466752
5,19,1998,0.31458869,0.33777246,0.47634772,0.52437177,0.60836041,0.69530677,0.75808554,0.83315012,0.90630636,0.99466752
5,20,1998,0.29937277,0.32197399,0.46295358,0.51014295,0.60401639,0.68991043,0.74925488,0.82417472,0.89335644,0.97992615
5,21,1998,0.3079279,0.33084957,0.47105618,0.51799732,0.60737581,0.69208068,0.75128287,0.82369156,0.89113853,0.97046047
5,22,1998,0.30171881,0.32833058,0.47105618,0.51799732,0.60324571,0.68799127,0.75128287,0.82369156,0.89113853,0.97046047
5,26,1998,0.29366442,0.31604233,0.45698378,0.50173195,0.59487285,0.68044605,0.75210354,0.82583923,0.88700434,0.96730621
5,27,1998,0.30880371,0.32800161,0.47279568,0.51992534,0.59747774,0.68088744,0.73212688,0.80161133,0.88190483,0.95881045
5,28,1998,0.2916493,0.3138503,0.4646725,0.51101983,0.58769416,0.66679568,0.7402125,0.81135489,0.87971497,0.95657706
5,29,1998,0.2785249,0.29992606,0.4640857,0.51035684,0.59108873,0.66981274,0.73074041,0.80006506,0.88068596,0.95657706
6,1,1998,0.29433477,0.31459378,0.46402049,0.51010896,0.59487382,0.67324965,0.73610422,0.81506504,0.88512438,0.9616565
6,2,1998,0.27653755,0.29785455,0.4561748,0.50215117,0.58658473,0.66529844,0.74004185,0.8118158,0.88399723,0.95982318
6,3,1998,0.26946536,0.29041664,0.45982663,0.50602416,0.58359073,0.65681486,0.72916151,0.79795805,0.88201135,0.95782724
6,4,1998,0.26302225,0.28377665,0.45388928,0.50008396,0.57382641,0.64387834,0.69735014,0.79003704,0.82929739,0.94825019
6,5,1998,0.26191552,0.28263384,0.43104764,0.47467229,0.56110659,0.63035335,0.69278134,0.79219046,0.82260504,0.94614242
6,8,1998,0.25217084,0.27252169,0.43104764,0.47467229,0.56218003,0.63257001,0.68911501,0.78505293,0.82091794,0.94314729
6,9,1998,0.25920836,0.28033202,0.42586828,0.46941161,0.56332992,0.63257001,0.68074619,0.77875597,0.81332181,0.93426297
6,10,1998,0.25456142,0.27546788,0.40560734,0.44625411,0.55041891,0.6134998,0.68399598,0.78160354,0.80559744,0.92246235
6,11,1998,0.26718632,0.28600683,0.42576634,0.47057472,0.5632397,0.62742304,0.68739458,0.79445089,0.82686964,0.93698676
6,12,1998,0.28562798,0.30532453,0.46701806,0.51785925,0.59213079,0.65937962,0.72831613,0.83805632,0.84240756,0.95821415
6,15,1998,0.28229166,0.30153009,0.47990185,0.52958374,0.60937271,0.67527564,0.72848323,0.83379975,0.84470326,0.9586706
6,16,1998,0.263061,0.28109497,0.4567614,0.50244859,0.58675592,0.65466678,0.71873748,0.81639197,0.84846426,0.96160768
6,17,1998,0.22830645,0.2366828,0.43509818,0.48221737,0.56181577,0.62724093,0.6909246,0.78681294,0.84471117,0.9586906
6,18,1998,0.22601011,0.23429257,0.41191197,0.45613258,0.55099668,0.61477516,0.67742282,0.77229798,0.83201755,0.94400926
6,19,1998,0.22047433,0.22832228,0.42532712,0.47110248,0.54929052,0.61435437,0.67582042,0.76958352,0.834576,0.94787361
6,22,1998,0.22047433,0.22832228,0.41941862,0.4619112,0.54929052,0.61435437,0.67582042,0.76958352,0.8326491,0.94597147
6,23,1998,0.20826539,0.2119522,0.4027037,0.44514473,0.53648598,0.60004722,0.66033104,0.75431914,0.81333701,0.92685502
6,24,1998,0.2031748,0.20843666,0.39644719,0.43879382,0.51587264,0.57839638,0.66033104,0.75431914,0.81333701,0.92685502
6,25,1998,0.20302949,0.20505905,0.39668346,0.4390503,0.52226773,0.58487207,0.65692461,0.75128427,0.81217659,0.92431697
6,26,1998,0.20310683,0.20519625,0.39817357,0.44055409,0.52439469,0.58682264,0.65206831,0.74306836,0.81217659,0.92431697
6,29,1998,0.19685641,0.19822899,0.3950217,0.43734833,0.52200537,0.58441977,0.64560311,0.73306612,0.79939134,0.907682
6,30,1998,0.19677642,0.19808697,0.38466409,0.4237606,0.51510403,0.57630347,0.64860264,0.73484222,0.79585702,0.90309049
7,1,1998,0.38312893,0.42083358,0.5133793,0.57564105,0.63821928,0.72218956,0.77766475,0.87821563,0.95079827,1.0415256
7,2,1998,0.39205239,0.42303094,0.51370938,0.57591585,0.63724125,0.72113439,0.77906672,0.8795569,0.94910149,1.0385455
